url,question,reference_answer
https://www.pittsburghpa.gov/business-development/pgh-lab/startup-resources,What is the name of the Pittsburgh Department of Finance tax information resource?,Pittsburgh Department of Finance Tax Information
https://www.pittsburghpa.gov/business-development/pgh-lab/startup-resources,What is the name of the Chatham University resource for women's entrepreneurship?,Center for Women's Entrepreneurship
https://www.pittsburghpa.gov/business-development/pgh-lab/startup-resources,What is the name of the Pittsburgh landmark that is famously yellow?,Roberto Clemente Bridge
https://downtownpittsburgh.com/events/event?id=62452,What is the name of the organization that oversees downtown Pittsburgh?,Pittsburgh Downtown Partnership
https://downtownpittsburgh.com/events/event?id=62452,What is the name of the famous music venue in Pittsburgh?,Stage AE
https://downtownpittsburgh.com/events/event?id=62452,What is the name of the downtown Pittsburgh area that hosts holiday programming?,Market Square
https://downtownpittsburgh.com/events/event?id=62452,What is the name of the annual report published by the Pittsburgh Downtown Partnership?,Annual Report
https://downtownpittsburgh.com/events/event?id=62452,What is the name of the development project in Pittsburgh that includes a pop-up space?,Paris to Pittsburgh
https://www.pittsburghpa.gov/business-development/sustainability/affiliations-memberships,What is the name of the University founded by Andrew Carnegie?,Carnegie Mellon University
https://www.pittsburghpa.gov/business-development/sustainability/affiliations-memberships,What is the name of the bridge in Pittsburgh that connects the city's North Shore to the downtown area?,Andy Warhol Bridge
https://www.pittsburghpa.gov/business-development/sustainability/affiliations-memberships,What is the name of the University's mascot?,Satan the Scottie
https://www.pittsburghpa.gov/business-development/sustainability/affiliations-memberships,What is the name of the University's School of Drama?,The School of Drama at Carnegie Mellon University
https://www.pittsburghpa.gov/business-development/sustainability/affiliations-memberships,What is the name of the University's research center that focuses on robotics and artificial intelligence?,The Robotics Institute at Carnegie Mellon University
https://pittsburghrestaurantweek.com/restaurants/winter-2014-restaurants,What is the name of the regional celebration of food and dining in Pittsburgh?,Pittsburgh Restaurant Week
https://pittsburghrestaurantweek.com/restaurants/winter-2014-restaurants,In which year did Pittsburgh Restaurant Week Winter 2014 take place?,"January 13-19, 2014"
https://pittsburghrestaurantweek.com/restaurants/winter-2014-restaurants,Where is the Roberto Clemente Bridge located in Pittsburgh?,Pittsburgh
https://pittsburghrestaurantweek.com/restaurants/winter-2014-restaurants,What is the name of the university that is mentioned in the document as being located in Pittsburgh?,Carnegie Mellon University
https://pittsburghrestaurantweek.com/restaurants/winter-2014-restaurants,What is the name of the Pittsburgh-based company that hosts the Burgh Bus comedy tour?,Matt Light
https://www.thefrickpittsburgh.org/familyandlegacy,What was the name of the labor union that Homestead Steel workers were part of in 1892?,Amalgamated Association of Iron and Steel Workers
https://www.thefrickpittsburgh.org/familyandlegacy,In what year did Helen Clay Frick begin assembling her own art collection?,As a young woman
https://www.thefrickpittsburgh.org/familyandlegacy,What is the name of the institution where Helen Clay Frick oversaw the operations of the library until the year before her death?,The Frick Art Reference Library in New York
https://www.thefrickpittsburgh.org/familyandlegacy,"Who was the president of the board of trustees of The Frick Collection, New York, during the time that Childs Frick was a trustee?",Childs Frick
https://www.thefrickpittsburgh.org/familyandlegacy,In what year did the Frick family move to New York City?,1905
https://www.pghcitypaper.com/category/pittsburghs-people-of-the-year-16399436,What is the name of the publication that published the 'People of the Year' awards?,Pittsburgh City Paper
https://www.pghcitypaper.com/category/pittsburghs-people-of-the-year-16399436,Which studio in Braddock is owned by Herman 'Soy Sos' Pearl and Staycee Pearl?,Braddock studio
https://www.pghcitypaper.com/category/pittsburghs-people-of-the-year-16399436,What is the name of the restaurant owned by Nik Forsberg?,Fet-Fisk
https://www.pghcitypaper.com/category/pittsburghs-people-of-the-year-16399436,What is the name of the organization that Students for Justice in Palestine is a part of?,Students for Justice in Palestine
https://www.pghcitypaper.com/category/pittsburghs-people-of-the-year-16399436,What is the name of the publication that Ali Trachta is the Editor-in-Chief of?,Pittsburgh City Paper
https://wayback.archive-it.org/all/20110514165416/http://www.dcnr.state.pa.us/stateparks/parks/point.aspx,What is the name of the oldest architectural landmark in Western Pennsylvania?,Fort Pitt Blockhouse
https://wayback.archive-it.org/all/20110514165416/http://www.dcnr.state.pa.us/stateparks/parks/point.aspx,"What is the name of the river that flows 981 miles to Cairo, Illinois, where it joins the Mississippi River?",Ohio River
https://wayback.archive-it.org/all/20110514165416/http://www.dcnr.state.pa.us/stateparks/parks/point.aspx,What is the name of the festival that is held within Point State Park?,Venture Outdoors Festival
https://wayback.archive-it.org/all/20110514165416/http://www.dcnr.state.pa.us/stateparks/parks/point.aspx,"Who led British forces to capture the forks in 1755, but was defeated at the Battle of the Monongahela?",General George Braddock
https://wayback.archive-it.org/all/20110514165416/http://www.dcnr.state.pa.us/stateparks/parks/point.aspx,Who was the first Peace Treaty between the American Indians and the United States signed at?,Fort Pitt
https://www.visitpittsburgh.com/hotels-resorts,What is the name of the famous hotel in Oakland that offers a recording studio?,The Oaklander Hotel
https://www.visitpittsburgh.com/hotels-resorts,What is the name of the famous Pittsburgh sports team that plays at Acrisure Stadium?,The Pittsburgh Steelers
https://www.visitpittsburgh.com/hotels-resorts,What is the name of the famous Pittsburgh landmark that offers panoramic views of the city?,The Duquesne Incline
https://www.visitpittsburgh.com/hotels-resorts,"What is the name of the famous Pittsburgh neighborhood that is home to many universities, including Carnegie Mellon?",Oakland
https://www.pittsburghpa.gov/recreation-events/parks/tennis,What is the name of the tennis center in Mellon Park?,Mellon Park Tennis Center
https://www.pittsburghpa.gov/recreation-events/parks/tennis,How many neighborhood parks and playgrounds have tennis courts in Pittsburgh?,more than 50
https://www.pittsburghpa.gov/recreation-events/parks/tennis,What is the name of the clay championship in Frick Park?,Paul G. Sullivan Clay Championship
https://www.pittsburghpa.gov/recreation-events/parks/tennis,What is the name of the tennis program offered by Citiparks?,Citiparks Tennis program
https://www.pittsburghpa.gov/recreation-events/parks/tennis,"Who can you find tennis courts in Frick Park, Highland Park, McKinley Park, and?",Mellon Park
https://www.pghcitypaper.com/pittsburgh/spanish-conversation-club/Event?oid=1435096,What is the name of the library in Oakland where the Spanish Conversation Club meets?,Carnegie Library
https://www.pghcitypaper.com/pittsburgh/spanish-conversation-club/Event?oid=1435096,What is the name of the museum that has an exhibition space and is located near the Carnegie Music Hall?,Carnegie Museum of Art
https://www.pghcitypaper.com/pittsburgh/spanish-conversation-club/Event?oid=1435096,What is the name of the street where the Carnegie Library of Pittsburgh – Main (Oakland) Lecture Hall is located?,Forbes Avenue
https://www.pghcitypaper.com/pittsburgh/spanish-conversation-club/Event?oid=1435096,What is the name of the author of the article 'The Market Women of Diamond Square is a feminist journey through the seedy streets of 1910s Pittsburgh'?,David S. Rotenstein
https://www.pghcitypaper.com/pittsburgh/spanish-conversation-club/Event?oid=1435096,What is the name of the Pittsburgh City Paper's podcast hosted by Lynn Cullen?,Lynn Cullen Live
https://trustarts.org/blog/broadway-bracket-brawl-everything-you-need-to-know,In which month does the Pittsburgh Cultural Trust's Broadway Bracket Brawl typically take place?,March
https://trustarts.org/blog/broadway-bracket-brawl-everything-you-need-to-know,What is the name of the gift card that the winner of the Broadway Bracket Brawl receives?,Cultural District gift card
https://trustarts.org/blog/broadway-bracket-brawl-everything-you-need-to-know,Who is the author of the article 'Broadway Bracket Brawl: Everything You Need to Know'?,Kayla Washko
https://trustarts.org/blog/broadway-bracket-brawl-everything-you-need-to-know,What is the name of the restaurant that provides a $100 gift card to the winner of the Broadway Bracket Brawl?,Vallozzi's
https://trustarts.org/blog/broadway-bracket-brawl-everything-you-need-to-know,What is the name of the Pittsburgh-based organization that hosts the Broadway Bracket Brawl?,Pittsburgh Cultural Trust
https://pittsburghopera.org/season/free-low-cost-events?hslang=en,What is the name of the new production of Madama Butterfly created by an all Japanese and Japanese American creative team?,Madama Butterfly
https://pittsburghopera.org/season/free-low-cost-events?hslang=en,What is the name of the Pittsburgh Opera's education program for students?,Bravo Academy
https://pittsburghopera.org/season/free-low-cost-events?hslang=en,Who is the current General Director of Pittsburgh Opera?,Christopher Hahn
https://pittsburghopera.org/season/free-low-cost-events?hslang=en,What is the name of the organization that Pittsburgh Opera offers rideshare vouchers to?,WQED
https://pittsburghopera.org/season/free-low-cost-events?hslang=en,What is the name of the Pittsburgh Opera's fundraising campaign for its 87th season?,Forever Campaign
https://www.pittsburghpa.gov/business-development/permits-licenses-and-inspections/registrations,What is the name of the department that issues registrations for rental properties in Pittsburgh?,"Department of Permits, Licenses, and Inspections"
https://www.pittsburghpa.gov/business-development/permits-licenses-and-inspections/registrations,What is the name of the permit that is required for a child care facility in Pittsburgh?,Child Care Facility Registry
https://www.pittsburghpa.gov/business-development/permits-licenses-and-inspections/registrations,What is the name of the street where the City of Pittsburgh is located?,Grant St.
